Timestamp,Latitude (Deg),Longitude (Deg),Heading (Deg),Inertial Altitude (ft),Pitch (Deg),Roll (Deg),East Velocity (m/s),North Velocity (m/s),Ground Speed (knots)
20:22:00.56,40.6618842411783,22.5791192998481,-99.591064453125,647.1378,-0.8953857421875,-2.4334716796875,-58.359375,-1.328125,113.398275682327
20:22:00.72,40.6618821457026,22.5790007797373,-99.68994140625,647.1378,-0.911865234375,-2.603759765625,-58.3359375,-1.375,113.354866938026
20:22:00.89,40.6618801340458,22.5788929884625,-99.755859375,647.1378,-0.8734130859375,-2.7740478515625,-58.3359375,-1.453125,113.358544654014
20:22:01.04,40.6618817266074,22.5787877117586,-99.7998046875,647.958,-0.791015625,-2.889404296875,-58.3203125,-1.53125,113.332082758413
20:22:01.21,40.6618795473126,22.5786799204838,-99.810791015625,647.958,-0.6866455078125,-2.9443359375,-58.3046875,-1.59375,113.304992643207
20:22:01.36,40.6618770327416,22.578561400373,-99.77783203125,647.958,-0.6591796875,-2.9498291015625,-58.3046875,-1.6484375,113.307945268019
20:22:01.53,40.6618746858087,22.5784536929172,-99.73388671875,648.7782,-0.6646728515625,-2.900390625,-58.3125,-1.703125,113.326167511236
20:22:01.68,40.6618722550568,22.5783459854615,-99.678955078125,648.7782,-0.6976318359375,-2.79052734375,-58.3046875,-1.78125,113.315530264357
20:22:01.85,40.6618696566668,22.5782383618247,-99.6734619140625,648.7782,-0.7855224609375,-2.61474609375,-58.28125,-1.8359375,113.273316963266
20:22:02.00,40.6618687346575,22.5781184167904,-99.7119140625,648.7782,-0.8734130859375,-2.427978515625,-58.25,-1.875,113.215056738241
20:22:02.16,40.6618660524485,22.5780107931536,-99.7833251953125,648.7782,-0.9063720703125,-2.2686767578125,-58.2578125,-1.9140625,113.23269183395
20:22:02.32,40.6618633702395,22.5779031695169,-99.854736328125,648.7782,-0.9283447265625,-2.142333984375,-58.2578125,-1.9765625,113.236743713826
20:22:02.48,40.6618606042114,22.5777955458802,-99.9371337890625,648.7782,-0.8624267578125,-2.0654296875,-58.25,-2.0234375,113.224700540468
20:22:02.64,40.6618574190882,22.5776771095884,-100.003051757813,648.7782,-0.87890625,-2.0709228515625,-58.2421875,-2.03125,113.210061086429
20:22:02.80,40.6618544854221,22.5775695697707,-100.030517578125,648.7782,-0.889892578125,-2.1368408203125,-58.265625,-2.078125,113.258772256788
20:22:02.96,40.6618537310508,22.5774613594007,-100.025024414063,648.7782,-0.8843994140625,-2.2357177734375,-58.265625,-2.125,113.262054511024
20:22:03.12,40.6618506297466,22.577353819583,-100.008544921875,648.7782,-0.867919921875,-2.3291015625,-58.2421875,-2.1796875,113.220478362997
20:22:03.28,40.6618472769854,22.5772354671102,-99.9700927734375,648.7782,-0.8843994140625,-2.3785400390625,-58.21875,-2.2265625,113.17842396045
20:22:03.44,40.6618440918622,22.5771278434735,-99.9261474609375,648.7782,-0.8953857421875,-2.4005126953125,-58.21875,-2.2578125,113.180760217329
20:22:03.60,40.661840906739,22.5770203036558,-99.898681640625,648.7782,-0.87890625,-2.4005126953125,-58.2265625,-2.3125,113.200091503097
20:22:03.76,40.6618375539777,22.5769126800191,-99.9041748046875,648.7782,-0.8074951171875,-2.3675537109375,-58.2109375,-2.359375,113.173413462953
20:22:03.92,40.6618386436251,22.5767939922701,-99.8931884765625,649.5984,-0.8184814453125,-2.3455810546875,-58.203125,-2.3984375,113.161348284226
20:22:04.08,40.6618352908638,22.5766863686334,-99.9151611328125,649.5984,-0.8624267578125,-2.3895263671875,-58.21875,-2.421875,113.193558915271
20:22:04.24,40.6618318542835,22.5765788288157,-99.9481201171875,648.7782,-0.8953857421875,-2.548828125,-58.234375,-2.453125,113.226424559474
20:22:04.40,40.6618283338842,22.576471288998,-99.986572265625,648.7782,-0.9063720703125,-2.845458984375,-58.2265625,-2.515625,113.21643709023
20:22:04.56,40.6618243943897,22.5763530203443,-99.99755859375,648.7782,-0.9503173828125,-3.1146240234375,-58.1953125,-2.5859375,113.161768592525
20:22:04.72,40.6618207063523,22.5762454805266,-99.99755859375,648.7782,-0.9722900390625,-3.3233642578125,-58.1796875,-2.640625,113.136212434383
20:22:04.89,40.6618169344959,22.5761380245279,-99.9920654296875,648.7782,-0.9503173828125,-3.460693359375,-58.1796875,-2.703125,113.141782375406
20:22:05.04,40.6618109833446,22.5760283892344,-99.95361328125,648.7782,-0.867919921875,-3.4716796875,-58.171875,-2.7734375,113.13304461168
